income,debt_ratio,credit_score,loan_amount,loan_term_months,age,employment_years,num_credit_lines,num_late_payments,credit_utilization,savings_balance,num_dependents,monthly_expenses,existing_loans,mortgage_balance,annual_spend,num_bank_accounts,avg_transaction_value,num_inquiries_6mo,collateral_value,investment_balance,credit_history_years,risk_category,employment_type
,2.3308467261527355,512.0,-1.9496055097906586,-4.0340379820978445,26,1.991083519311983,-0.2015572387722514,-0.09089158434773026,0.9492881471338303,-5.634038440801141,4.255263937880943,0.10646340536406607,-0.8756296148368793,1.8329311601188654,-0.44376327992620346,-0.8577079727991093,-1.4461108758760177,-1.454208639167971,2.7879936830603795,1.6297299136508032,-1.4796852281342399,Medium_Risk,Salaried
-1.3414373143042793,1.705075728686756,655.0,-3.2296916955673467,-1.7855078722103535,23,,-0.0873944893881114,-0.557348930161792,5.11257028161714,-4.772872809609812,-0.9734252795878702,3.5742078188645534,-6.320593910837404,0.11297752447480043,1.974630382608032,-5.430063062240927,0.39324822239082513,-6.6307908078459645,-4.056874622718447,-2.2321262470699157,-4.6362255295605435,Low_Risk,Retired
4.766601317263198,0.5527794784121899,587.0,-0.3492912622121147,1.6883845742830446,23,1.4381583587680467,-0.5678815778353415,3.8212442241619327,2.2101476165570326,0.5883635540261012,-1.6123700080635974,-1.0807140927472307,8.303260253035255,0.944529053087945,1.6866851034799697,4.399057843169526,1.8381154972321503,4.040884735289031,3.3742776622038684,-0.7574158893985072,4.692715514209121,High_Risk,Salaried
-0.8302223020165787,2.522518259162877,482.0,3.288087950614024,1.0555544146013414,26,5.179429295471968,-0.6044668170521962,2.098952175675219,-1.4938354958438003,-4.895093662001905,-1.3596484998664418,2.3422930218832017,-9.323213477880723,0.05242066362238452,-0.8754366672586142,-4.906348653332218,-2.388007714607671,-0.47062867780797357,-3.5286121956764633,-3.0561360640585553,-7.657700823834171,Low_Risk,Salaried
4.362806450817849,0.9961620190867004,423.0,-5.725457855997756,-1.9383880734669492,23,-0.3833922819042592,0.19817200059074502,2.1310575433245678,-5.772953579114427,-0.969863035219735,3.0019428530098846,1.0368841939650695,-4.067163174273261,-1.4460732126134852,0.49296170127677863,-5.951490919990197,-0.7690406480469691,-3.256463840626971,2.3508114098839847,-0.0010859927909288025,-4.159720764253648,Medium_Risk,Salaried
0.13218646014562907,2.0183433052090867,639.0,-4.510567798151399,-2.4840802984264325,23,-0.7684031275031191,1.5740610103659727,-0.5528251697155877,4.658005034593318,,-0.1897472060218648,1.28935840198478,-3.1442700219402617,0.8021012170317188,1.018170791162327,-3.769739361347213,-2.664088880768353,-4.953647880977792,-3.898229825264586,-1.0345440053483437,-1.7143337357403694,Low_Risk,Salaried
1.7100596657914515,0.21195338563295585,602.0,-0.016037990879581798,0.9536124399279438,29,-3.2792650578803437,-0.2560354650062698,0.850485115216329,-2.4206386982884966,,2.9258947764309324,4.506561609770913,0.1171241676895746,1.6969820575335164,-0.6538203621654142,1.3228704813461956,2.0832327578657885,-0.07299690532049063,9.392893928333947,1.1829414403822915,-0.9884361428995374,Medium_Risk,Retired
2.631376952091988,-0.8993268530141367,503.0,0.15903672936515179,1.6059093047257469,27,0.41112492897719277,0.08079430901149809,0.4015295125403361,2.6844784552587244,0.2958783709980717,-3.2366893231547325,-2.8525648962306036,-0.8798140166675281,0.4328221112904442,-1.2119054714997286,0.30758574675395334,-1.291333057039976,-0.9476529737835366,-1.9783824439111453,-0.9440185395866123,-3.6375082949103117,Low_Risk,Salaried
0.7819425950264716,-2.0431943114219484,444.0,-3.410176271523521,2.746578243319524,25,-0.21130575555978282,-0.5701842782034565,1.6835336136618229,-11.219565296181989,-1.4388084897999165,4.832163924387185,4.8844786065653665,-10.965648947821077,-1.1412969790953864,-0.7408999285682624,-5.938338057826916,1.1598355591002931,-1.4423013041267478,5.875149810181752,-2.444357201789452,-2.2931705061864105,Low_Risk,Salaried
-1.7292917646571533,-0.42534291956737946,488.0,-2.718551109275368,0.031148701382864852,24,2.719110960636441,1.601940223740632,-1.4104751857861777,-2.6437971099216466,-0.019012444898573344,1.1992250691360902,-4.784475962306312,0.2305066827318361,0.671806753279104,0.15860621165070066,-2.2772848761982494,0.3647458805540744,1.6054391635156138,-5.114067581745012,-3.9941053610426422,6.173342019775513,High_Risk,Salaried
-0.3511701403823513,0.1864094387854618,546.0,1.886932760051801,0.8836840844595566,27,-0.8415588028743259,-0.06446070786190047,1.0064458603310842,0.8685368338733006,-2.797224521399679,-4.026685206664005,-0.9568009206591468,1.9777958491637164,0.6068462847105255,-0.011802470374823766,-0.1662751198100909,3.172307807625387,-3.875096847793146,3.099481040266513,-0.005559592992780749,-10.91753074599342,Low_Risk,Unemployed
3.8266907051472483,0.8669426793870925,550.0,-2.2890909092991096,-0.034030527213544826,24,-0.4232376843561545,0.072579735983821,2.8831778650818576,-2.6283563250468336,,0.2441815136177533,1.4755262218367196,-1.2443356883063799,-0.8716130339125215,-0.8826191456655338,-3.8822812465035916,1.6156324616180082,-1.831573367367025,2.386513540346773,0.512365432986504,-3.784034924033669,Medium_Risk,Self-Employed
-1.6008369987151099,0.33501883818043265,611.0,-3.324498330945363,-0.5227094705620301,22,-2.649764952919459,-1.2764627995026918,-2.0197326764787498,-0.1930475890187291,1.186450959086802,-1.2885580360501363,3.746182789276032,4.1490624847132045,-0.13422015463557782,-0.2939381549134058,0.3089931074205634,2.9793039923543887,-2.0914076727008983,-1.0605793657415739,0.03828409109932762,1.1182893787562052,High_Risk,Salaried
2.0716100065201655,2.0195950051270124,583.0,-3.977656165919491,-0.7238086607160514,25,1.3228545236166367,-0.6205554375555572,0.1060896049036455,3.6546205799778515,,0.6694024812633137,3.2305100872661603,-5.009352723801773,-0.1222015114940505,0.3617369000643149,-2.9450821112322627,-2.249343872370811,-3.086473151004392,-2.9796577114977714,-2.44810622640565,1.1004363629025011,Low_Risk,Unemployed
-2.508520408669656,-1.0362442129203513,541.0,0.34647804185617104,1.7436061369230862,26,2.211188483852562,1.3504559872545068,0.907291056256489,-9.373401368604346,0.9943183197392143,0.579357568381875,3.390272348769434,-3.44690568234499,0.9842203115756448,2.3442970629326423,-4.517898959528217,3.669970125782207,1.7394838991327617,-2.669654269202193,1.3301689014617029,-0.07824075789433264,Medium_Risk,Retired
-0.07215439981363314,4.060789018043032,535.0,3.276609878304418,1.8447850375302681,26,1.6382476905906094,-0.4272376357432526,4.008100148193903,-2.3528875127109945,0.47352240501482434,-3.703913861949001,2.4776470224060505,1.9731598746429397,0.9019135851609597,-0.11878794019748694,-0.28456621712016494,-2.008971643214241,2.81940775479043,-2.3915848367748387,-2.5389731476641977,-1.8322357770912139,Low_Risk,Salaried
3.5332867947491478,2.438337965389227,561.0,-2.642599002177687,2.9481569598092845,24,0.1174399150491483,-0.40434942280158553,-2.0095747997456908,-1.123649151430488,0.4461465606068584,2.4851812329779968,-2.020933908419755,1.9613562073254214,1.8878321182300122,-2.7683915840775954,-0.20845844037719574,3.456241605678172,-1.313726500420713,0.13271211114712583,-0.1041865833701412,6.636827102638298,Low_Risk,Salaried
2.78267986256028,-1.6608561835549789,566.0,-5.537486722775107,0.41314271847139183,25,,1.5310569629749047,1.170715134492885,0.1410762072472241,-1.9340341458303594,-1.47439266113469,-4.100306126806999,8.453070962304698,-0.5070531809105994,1.1769658400402156,1.1706364228510353,3.374108765962105,3.8466243086198855,-2.014980410608672,-2.3260081380357427,6.174267610320928,High_Risk,Salaried
-3.5167157059092196,1.8527354192202534,636.0,-2.1349178069054386,4.030580125585397,23,2.301813930257633,0.10721086695205792,-0.7592400532637396,-0.9170943535040129,0.2068384289632219,1.6556481049173766,2.3436248451733555,-3.1205305331652102,1.476305618454172,0.8487540878952015,0.5604152606786884,-1.9472051339795786,-0.02130248403279622,-5.698056497764356,-3.333611618390778,12.37346540431722,High_Risk,Self-Employed
1.3290902108010625,1.3597245006455325,424.0,0.7097149741497457,4.925351911939401,26,2.033686501498818,0.8160295457831455,-0.7844385969360248,-6.463447682389983,-0.28761734592728583,-2.37029105068971,-2.1320603154502304,2.024206271145865,0.011800333977288654,1.6521437546536184,0.16100201600720165,2.5840236216762733,0.9804300435129958,-3.0053808961178476,0.24414668326014444,-1.5768085645677319,Low_Risk,Salaried
-0.2557776516305643,0.519495055543164,458.0,4.031792267800065,3.070020017014822,28,1.9326836738759008,-0.861808674335997,2.2092951424975196,-8.400118646308623,,2.544250547032006,0.094045861913155,-7.68296830603905,0.3181546019173267,0.043519039386260554,-3.3306768508046787,-1.1514412557222247,2.2960693528974696,2.2575794422938262,-0.6870271893096473,-2.3772689266405425,Low_Risk,Unemployed
0.8240175074895522,-2.2111212780548914,623.0,1.0983291958320798,2.008360829623419,24,3.274182003493463,0.2803861939569091,-1.5910599887063153,10.178952345262173,4.844410292006399,1.8941243227010323,0.1587287242412887,-8.808833507118978,-0.9450610281419815,0.09624887015405112,1.73859012582172,-1.1766514449345595,-2.6031374554263813,-2.7120974155849833,-2.9693159727980696,10.282898163340882,Medium_Risk,Salaried
1.1794148326890426,-1.5134723934566923,599.0,1.3434132178643898,2.5408985749914406,24,0.5977077055428539,-1.4598263325364214,3.6771199029828994,0.516500774687877,4.0311581395756555,-2.4444398132617984,0.4785140219095463,2.32259087357065,0.8759237268044625,-1.9971923701470837,2.2125514644075785,1.1120084282166849,1.4709995701037821,0.9693858023247764,-0.14177641138353647,2.718149155981339,Medium_Risk,Unemployed
1.2276415591447567,0.6909322813015568,416.0,5.9952046084515205,0.09929417228635518,26,-0.4905385334092638,-0.03195328226360965,0.7144938346574901,1.1430282854541838,-1.649020342109974,-0.9108158012506229,-0.48745770171028,0.05459946940682425,0.8761298631470584,0.3481703656642705,4.9815301883859044,-3.5317565300150244,0.9823055742469737,6.1018369480302335,1.9659867811739535,-8.55659174388356,Medium_Risk,Self-Employed
2.145858814980838,1.2086696244298167,588.0,-2.1406530907801216,0.7971731308675069,25,2.2524066164724577,0.3637358149213993,0.14902736706656028,3.2784916180196717,-2.5136180982170107,-0.17834315844157111,0.8531901054784388,-4.0256678580691245,0.6040260610569067,-0.37569006057621773,-2.660792710502869,0.46889410834680634,-2.7252463808247525,-2.172913646447023,-2.140603624387831,-0.17896043854155852,Low_Risk,Self-Employed
0.17872789901910768,-1.2503128323134163,633.0,0.11256875290590762,2.4735891863543005,28,0.18020560199759283,1.026342489927344,2.9521920522322107,-4.536087753285173,1.3337504094674537,3.7292386301210856,-0.4994395295902808,1.6350918853609488,0.6912404116897535,-1.2255098989716244,2.0153488725572744,1.7609105514850445,1.8630738349145992,5.044711956403931,3.5350413037583337,7.377077876928182,Medium_Risk,Salaried
1.342615878000932,0.3227009995494632,463.0,0.7360964020336155,-1.4188473996043602,24,-1.5916756221996355,-0.6175784834318515,1.1443733085849213,-3.32430252239119,-2.2396213113146004,0.3361604718533652,1.5944431081488901,-2.088324425362905,0.07967952198716836,-1.4713861650570366,-3.132652947200102,1.3399097793338455,-0.6648902630280753,6.174335684781258,-2.2130251742330933,-9.470045004621076,Low_Risk,Retired
0.08691444447134433,2.257149367979397,518.0,1.5149789503959827,2.7402679021759155,22,3.7382820406811526,1.8502054928048204,2.506263072700113,-2.203571733801636,-4.98072307031421,-2.5485422630787364,0.9164010678676613,-1.979557395656694,-1.190242373140976,-0.5951655928052441,-2.3222182809695546,2.2467363956156516,-1.735734382046096,-0.00975786679632577,-2.035364159444668,-7.002368297356342,Low_Risk,Self-Employed
-0.009456881415590201,2.2578099567797136,452.0,-0.7099123077877789,-1.0085075324359694,22,1.938071215672609,-2.6319309467058725,-1.355789925346216,-0.9272431332863393,0.7695508431650266,0.8012542893302046,-1.1021735688164134,-1.342007971757551,-0.8793787044090755,0.21881979555458497,-2.149284856124863,-0.9624529351924018,-0.521107171026505,-3.9185422269727863,-2.2307084619256043,1.4423728735378116,High_Risk,Self-Employed
1.3767550236874473,0.7766424314664284,501.0,0.9028141515435318,-6.282341088547379,27,-1.6330514479763416,-0.9070595760302829,0.15027990238753342,2.2807510887809554,-2.83886735111027,0.9725718667836603,0.12175653527606145,-1.5828454439560722,-0.4664054639477025,-2.5617103853153376,-5.063345440678736,2.242187432452699,-2.532527061924429,6.40518984337206,-2.493203747020888,-12.017110285548615,Low_Risk,Salaried
-1.1448401279682685,0.2438134775738786,587.0,0.35234684843120023,1.6166501017619463,22,-1.8036831444873607,-2.000639494315782,-5.379012836678242,1.513790729763404,-2.258435665754804,0.12889274000899387,1.4245478375396858,-2.8741452037102024,-0.19375724699331268,0.6714961430135575,-0.04121397340466859,0.3929258637198684,0.5865834113648001,-1.9157176830469622,-2.3807713851936776,0.3517316807659873,High_Risk,Retired
-0.37762267679659267,0.5363486149472224,519.0,1.7503252962618503,-4.130574092338842,26,2.40672808598943,0.5726464372295763,-0.6936685571504955,5.621753568858669,-0.5643810889684858,0.9840345922334743,-1.2146298040051982,1.3752736375802352,0.6437638204556783,0.3797942256883389,0.8678189223346948,1.4044003557289846,-0.8725492585081731,1.7574752800282865,-1.0923569182878177,-1.062169521028181,Low_Risk,Salaried
,7.370118932377079,533.0,3.3341139026310183,1.9090559646705274,23,2.0087484895960936,0.14559809965583603,2.8202357512153524,-5.223046170830598,-4.860210624813192,-4.065059755892074,3.1335989072395494,5.074460103790419,-0.45975377761991953,1.5783204947610596,-1.8070533891165055,2.0613450561477746,0.7978604159355962,-1.1912741309615158,-1.5283869782529502,-7.596926489447654,Low_Risk,Unemployed
1.5570773576956503,-0.2656685869539196,510.0,1.275431597993919,0.29791819379882467,23,0.9852373702085896,-0.17084483122798602,1.5000481812901387,-1.425211865971696,0.7855520534578895,3.2944783565721476,-2.1683411653028246,-1.4868275869792222,-2.2282648981259934,1.4807639738712826,1.2162252531949735,-1.9427989873459066,1.6940196277980406,3.14182625414538,1.3735339134578841,3.2994728106264195,Medium_Risk,Salaried
1.9259062262724398,2.6499832661980873,466.0,-1.8087038522391155,-2.692622795822324,24,1.4389979722046369,-0.3202473532481995,0.6563389534559684,-3.8763032777273545,-3.1805698231653152,7.729745922758615,1.4924387934245504,-3.5155165632947125,1.4313921317980158,0.8942610456135172,-1.5467975168228754,-0.5155234170009089,-2.6212412378282193,6.598466862995428,3.4330951119037705,0.5420233763219553,Medium_Risk,Self-Employed
-1.6154356569910509,0.9265238930991468,406.0,1.6374839330355822,-0.50959534928334,24,2.526746040402891,2.2294086019854946,1.7838004268087149,-2.552197304180452,-1.8325728436709428,2.459910298425638,-4.506439405486186,-0.8335840683716866,0.1326426147126579,-1.164296709063542,1.3414967166763228,-2.6630342470555757,-1.5834577031962362,3.1539351899126955,0.18355278312736623,-1.4340839771215073,Low_Risk,Retired
3.570150308274827,-5.065575100244835,549.0,-1.8870860497077337,1.3646455768367296,22,3.289640137322154,-0.6577145442203038,-0.8688303116570635,7.211615086242189,5.4290357059325585,1.8976399347391144,0.7969198872537575,-7.596913505526862,-1.6480232766217442,0.4880752146223492,2.3887454032510975,-2.2421088064238583,1.133751845728685,-2.8287791310513972,-1.5247999840266504,10.877352796216876,Medium_Risk,Salaried
3.258372726536445,-0.5302781173784037,544.0,-4.467668601357041,1.407599759894642,23,1.2914458588637012,1.0342908916189757,0.3454424469124424,0.4240269965136902,,0.7149437829599206,1.8046134765521356,-3.9483564573809584,-0.4545846304917193,-0.5771493149773702,-1.40133811694506,-0.7338314171800364,-2.1577192751203147,-1.9014423715326982,0.16965048603757182,2.1500920666676073,Medium_Risk,Salaried
1.1227198102701,-1.8705394236275963,467.0,1.7178737804862554,-1.1219195086502278,25,1.159530147565186,-1.4428106955309719,-1.3714204588508327,1.0175233903279153,-1.0350733010577722,4.416222755966273,-1.4413587745217131,-11.229191010793755,0.174341098205358,1.0362767145657052,-3.600419422147196,-1.3456136309142723,-1.6293364026218995,3.4817230433492097,-2.173491182374433,-3.0282007140217355,Low_Risk,Salaried
0.6261168228765592,1.4306533469688127,556.0,-2.603983178563612,-0.3512168110112328,27,1.0336664210071531,-0.7309304018030961,-1.4097541850970752,0.9748884978678537,-2.902219395074689,-2.6443626949170795,2.096009156251489,-1.2150979788428637,0.12033222412385412,-0.6104164992990089,-2.595832975679471,-0.9227581140363177,-0.6310994592841245,-6.44871392280027,-0.7295270556157956,-2.996672699908584,Low_Risk,Salaried
0.24408252626985538,-3.500561590720358,511.0,-0.614933342543198,0.1760817056006423,23,-1.0641705145188423,1.256330197710095,2.7956227162608283,-8.09711539903256,0.7524946997040813,4.209719605937657,-0.8600914235973333,-2.360314961807702,-1.6722216969419164,-0.7980066926571384,-0.7829443268011547,-0.6570050297112535,2.374536653269808,5.949480824222873,3.317405902471993,0.7595715257355428,Medium_Risk,Self-Employed
6.172648216567155,-0.24668627560523548,492.0,2.2557170847549752,-0.06332271169895143,22,3.832229971240814,0.6206700881830475,3.223244959696596,1.353065479395172,3.6261209523056737,2.5915714489993045,-2.860300444231382,2.6460728644767317,-1.0121843650478481,0.30643281370533176,3.126771454001042,0.5748973173187386,4.432488339839023,3.4040089290622535,2.7371990526432994,6.254627718229755,Medium_Risk,Salaried
1.4624975892471679,2.3948524746325885,593.0,-2.8462430269735393,-2.261055177199731,24,-1.0380077464423192,-1.407282573014926,-0.47299125422969257,1.9997135524553757,-5.305924382507797,-1.2674496396671122,4.180693192952584,1.3397594145203107,0.8097097499248119,-2.7450438200959058,-1.56136727751472,0.16166961360273757,-1.3730281269125446,0.2900966841418988,-0.32955610802318314,-5.864338337880726,Low_Risk,Salaried
1.6082501679387162,1.7407278775020414,542.0,-0.6402970010215985,2.79115973414304,24,-3.7586575807466795,-0.545525522725649,0.26548644516870856,-7.215362916967286,0.4431733247973473,2.999629950504712,0.6229788525433078,-2.2057963319514844,1.9701853952089772,-1.1850320421663674,-3.812535254732424,2.581422407230252,-0.7175646419833953,6.0642394607968395,-2.8770203089399216,-0.44084116071613,Low_Risk,Salaried
1.2373660793844805,0.0810086299923154,494.0,1.3543126056322843,1.5075088641984922,23,0.6410714945139157,-0.18301222544380952,4.0175456121885285,1.7026259436928477,0.09766980421031057,-3.2890170373770227,3.2995845120047926,-2.659940689448395,-0.17275246539216185,0.830967919916613,1.1567915877396666,-3.173215004572711,-0.22677771001024338,2.303378987330528,-4.134282882447915,-4.769474692427105,Low_Risk,Salaried
1.5856746685811767,-4.119333699767721,621.0,2.228318614520064,3.628050627196636,28,3.097492095189036,0.5534359786054531,-0.49178417304610256,11.42406801518885,5.100120180228591,-3.2427087889438946,2.358712346429483,-4.226984271543814,0.827284954625743,-2.540512694585807,5.414004157590168,0.4140174913881778,-0.48686631108296186,-2.323796291233354,-2.6101756781979386,6.254233877880007,Medium_Risk,Self-Employed
2.1755798430991544,-4.1233838436337935,433.0,-1.7711057983587357,3.6305541790094624,24,3.7162444060589523,1.1294672693460615,0.5872142154537053,-1.2355220762178072,-0.7367898643663835,0.863374975224682,-1.9377356048544463,-6.709336788789097,1.0217308067481006,-0.5773496294758889,0.11644825804372516,-0.134427555637185,0.07388289781241775,0.6553906348619787,-2.850180623307368,1.5030032132609918,Low_Risk,Salaried
1.9666607477208153,-5.413096454720744,431.0,-2.084599462483075,1.728752150889588,22,-0.4328428650122764,0.17374707571699563,3.2441050252260606,-0.9068681595817722,2.632808153078911,1.8256915476033122,-5.876768751721713,-2.604548556797951,0.1876884567955339,-1.919761349848938,2.8981996892892354,-4.2030895450426735,0.3343090173676675,5.468869904281432,-2.2356774438453386,3.255867063706858,Low_Risk,Self-Employed
-3.1122227933129407,0.08162850117643106,524.0,-1.804198811650588,0.6525401953952299,25,1.3773053641617565,-1.7692689249572633,-0.9710690505370005,-2.2347670878400483,-2.00458244637876,-3.4723438417585015,-0.19616330190616527,-1.43442523251412,0.5713643399092212,1.2495165600230143,-3.212375292081422,-0.22879800423104002,-1.5235393814878333,-7.290909010660765,-1.8808647451032328,-3.6483560864434468,Low_Risk,Salaried
4.776780345255932,-0.07981593925856778,577.0,0.7475558715526809,-2.613622101863238,28,-1.7721017138488324,0.7798678609873555,-1.8657415787696607,8.03891306748743,-2.7767535949580466,3.268567811562761,-3.881793139809403,-4.373460990986959,1.5712996115315068,-0.6648538418209492,-1.4860851367910783,-0.01520758106434128,-2.9197739881111158,6.486578906060105,-1.3039363501727999,-4.171853383630768,Low_Risk,Salaried
-0.15811174945144435,-0.8425608760774411,496.0,4.001630012613989,-2.534856634376827,22,-2.0453901675901554,1.4849340388674257,0.2183650141471023,7.00582071240911,0.5440117693157425,-1.9817015196290175,4.735967775888183,-1.913789368798997,1.3026401339530074,-0.07280594273558771,5.318347478383999,-4.306049633453319,-2.41215714402266,5.302431784694333,1.7130004563411894,-8.72622127064629,High_Risk,Salaried
1.77974226166821,0.9765453228949086,498.0,-2.8161578712153537,-4.864135833939609,23,0.9430780706575679,1.5095743624435898,4.100994863782699,-1.0130644114252794,,1.1854872391380578,-0.7031069484364838,4.627046144026199,0.7827761363008562,0.5151092992945306,-2.9508202352163666,4.5371981480285255,-3.9148070312161174,6.769338380069831,-0.05548019649468272,-5.88612350597896,Low_Risk,Salaried
0.9155695663197956,2.2215201796807946,513.0,-1.8485212336454289,0.16726138968135595,24,5.474822402509252,-0.021115098221621685,0.3353649951517912,3.19142505382835,-4.385507368856115,-0.23150675257778652,4.100249479419958,-6.125161890354374,1.208680524157781,1.0545554958448637,-2.4999199448146645,-0.54596789998164,-1.9372740306276746,-3.4426907647362093,-4.549910602705236,-0.6464692406391404,Low_Risk,Salaried
2.336730291176869,1.59741539916281,537.0,-1.0208765637153148,2.928530776987299,25,1.8416026861603525,-0.25953402734408015,0.06108877162087434,-2.632281226299355,0.7324421437962532,1.988885533406285,-2.085573582368606,1.036068066131585,1.6468532817686499,0.8778528001049686,0.005219802998090328,1.1157344866175622,2.248687471629019,-0.9924453601900204,-1.3869536064056038,7.630543498229636,Low_Risk,Salaried
1.996753294733064,5.906186691552614,529.0,3.497313437004549,1.5857467966599015,24,0.23771279785023025,0.3709100967758637,5.674445752332862,-7.177117936168847,2.684627037529414,2.3249378574550237,-4.007182617769683,5.965843695564554,-1.6112155253192249,-0.7642536495994957,-0.5911436534744616,0.4636500943225419,1.1519164804901265,4.479957522366439,2.0479714579552226,2.8746384892459926,Medium_Risk,Salaried
-2.0993174650753126,-0.7166105598747237,581.0,1.4233362864778643,1.1320724047994826,23,-3.3312927712782594,1.525956653640642,0.5275636883619224,-7.813010485372196,1.246473547878712,1.2710534048834619,0.8647470594312228,-2.9147489472807804,-0.07671609279184809,0.18846515140757994,-6.045516864911853,5.9459339804689355,-1.9846229397285904,5.381783337020038,-1.6528382927776768,-5.485204994017964,Low_Risk,Salaried
0.18975319054789175,2.1006902898132545,614.0,3.8461321725652606,0.5634712888506928,25,4.430861309241908,0.210575859569399,-3.001025083583226,12.640822718083783,-1.293751886149364,0.037910643521666954,-4.5262743714080225,-5.768456319428469,0.5214007506398928,2.050456730279143,0.2805282098478308,-1.2831434160507864,-2.5633959504544954,-4.779327101486777,-4.749327113716148,3.881846514946257,Low_Risk,Salaried
-4.325239591311543,2.200842634049355,605.0,-1.650790410296639,3.6698993915129705,23,1.9540107737384578,0.310019146489038,0.4853525507572449,-2.9675696958752575,-3.0620997365489417,-0.6969245701620835,-0.6572467233666268,4.339929376584577,-0.4581375546795623,0.5731414508849529,1.9687074597241514,1.166056472775315,-0.08013151562279619,-2.3563927243640928,-2.7581101151407585,6.3605012648942365,High_Risk,Self-Employed
